1,16,1,1,2,53,18,3.80,1,1,1,113,0,377318,26993,0
1,16,1,1,4,47,99,4.00,1,1,1,105,0,388799,11468,0
1,16,1,1,5,18,15,4.20,4,2,1,93,0,391815,24903,0
1,16,1,1,5,57,99,3.40,1,1,1,117,0,395799,6986,0
1,16,1,1,5,59,22,3.60,4,2,1,98,0,395922,4090,0
1,16,1,1,6,46,99,4.20,1,1,1,109,0,400699,4889,0
1,16,1,1,7,4,99,3.80,1,1,1,108,0,402499,1786,0
1,16,1,1,7,45,27,3.80,4,2,1,119,0,406527,10591,0
1,16,1,1,9,16,37,4.00,1,1,1,132,0,415637,13125,0
1,16,1,1,10,29,39,4.60,1,1,1,117,0,422939,7291,0
1,16,1,1,11,5,44,24.00,1,1,5,88,0,426544,3590,0
1,16,1,1,11,33,21,4.00,1,1,1,107,0,429321,2678,0
1,16,1,1,11,51,20,5.00,1,1,1,101,0,431120,1785,0
1,16,1,1,12,1,99,4.20,4,2,1,110,0,432199,25660,0
1,16,1,1,12,13,99,3.60,4,2,1,100,0,433399,1186,0
1,16,1,1,12,27,32,3.40,4,2,1,92,0,434732,1320,0
1,16,1,1,13,16,57,5.20,1,1,1,120,0,439657,8519,0
1,16,1,1,13,17,99,3.40,4,2,1,146,0,439799,5053,0
1,16,1,1,13,30,99,4.20,4,2,1,104,0,441099,1291,0
1,16,1,1,14,47,99,4.40,4,2,1,104,0,448799,7685,0
1,16,1,1,14,51,99,3.60,1,1,1,105,0,449199,9526,0
1,16,1,1,16,3,99,5.40,1,1,1,101,0,456399,7187,0
1,16,1,1,16,29,24,3.20,1,1,1,115,0,458924,2505,0
1,16,1,1,18,17,99,4.20,1,1,1,116,0,469799,10864,0
1,16,1,1,18,52,99,4.60,1,1,1,114,0,473299,3486,0
1,16,1,1,19,7,99,3.40,4,2,1,105,0,474799,25984,0
1,16,1,1,19,9,35,3.80,4,2,1,111,0,474935,124,0
1,16,1,1,19,38,99,3.60,1,1,1,114,0,477899,4585,0
1,16,1,1,20,12,97,25.40,1,1,5,82,0,481297,3386,0
1,16,1,1,20,29,99,3.60,4,2,1,104,0,482999,8051,0
